ID;TIPOID;NOMBRE;TIPOMIEMBRO;
75645;CC;Hannah;Profesor;
80323;CC;vittorio;Estudiante;
72876;CC;Maria;Estudiante;
78811;CC;Sofia ;PersonaEvento;
78632;CC;vicky;Estudiante;
78516;CC;mariana;Estudiante;
72109;CC;Silvana;Estudiante;
77800;CC;vittorio;Estudiante;
81917;CC;nicolas;Estudiante;
79666;CC;jaime;Estudiante;
75216;CC;jaime;Estudiante;
81788;CC;Silvana;Estudiante;
78339;CC;valeria;Estudiante;
77150;CC;Silvana;Estudiante;
74109;CC;Maria;Profesor;
75999;CC;Julian;Profesor;
81175;CC;Silvana;Estudiante;
80202;CC;camila ;Estudiante;
78184;CC;jaime;Estudiante;
80246;CC;jorge;Estudiante;
76866;CC;Claudia;Estudiante;
79104;CC;jorge;Estudiante;
75201;CC;mathias;Estudiante;
80216;CC;andrea ;Egresado;
72591;CC;jaime;PersonaEvento;
74595;CC;andrei;Profesor;
77282;CC;Valentina;Estudiante;
72354;CC;Julian;Egresado;
77423;CC;Maicol;Estudiante;
73753;CC;Catherine;Estudiante;
79038;CC;daniel;Estudiante;
75989;CC;santiago;Estudiante;
78422;CC;gabriel;Estudiante;
80933;TI;Valentina;Estudiante;
73501;CC;pablo;Estudiante;
77584;CC;vittorio;Profesor;
78179;CC;pedro;Profesor;
73531;CC;Juliana;Estudiante;
72231;CC;Cristina;Egresado;
81981;CC;andrea ;Estudiante;
77781;CC;Claudia;Estudiante;
72404;CC;Silvana;Profesor;
78715;CC;Catherine;Egresado;
81804;CC;maurizio;Egresado;
75056;CC;jose;Estudiante;
80554;CC;Valentina;Profesor;
76436;CC;jose;Egresado;
72232;CC;santiago;Egresado;
75554;CC;andrei;Profesor;
72507;CC;andrei;Profesor;
80220;CC;santiago;Estudiante;
74209;CC;nicolas;Estudiante;
78134;CC;jaime;Egresado;
75829;CC;Maicol;Estudiante;
74282;CC;Valentina;Estudiante;
75102;CC;valeria;Egresado;
81129;CC;Aura;Profesor;
73542;CC;gabriel;Estudiante;
81190;CC;andrea ;Estudiante;
76576;CC;Nelly ;Profesor;
80340;CC;violeta;Egresado;
77700;TI;Cristina;Estudiante;
79768;CC;pedro;Estudiante;
75171;CC;pedro;Estudiante;
78997;CC;jaime;Estudiante;
72796;CC;juan;Profesor;
76574;CC;Valentina;Estudiante;
74101;CC;Valentina;Estudiante;
75070;CC;andrea ;Estudiante;
77238;CC;Silvana;Profesor;
73642;CC;sabastian;Estudiante;
75272;CC;vittorio;Egresado;
77171;CC;maurizio;Profesor;
73446;CC;andrea ;Estudiante;
75609;CC;sabastian;Estudiante;
75427;CC;vittorio;Profesor;
75452;CC;Maria;Egresado;
73077;CC;Julian;Egresado;
77214;CC;juan;Estudiante;
77066;CC;angelica;Profesor;
80452;CC;andres;Profesor;
75159;CC;Nelly ;Estudiante;
82089;CC;mathias;Profesor;
77185;CC;juan;Estudiante;
72555;CC;andrei;Estudiante;
73959;CC;Maria;Estudiante;
80041;CC;valeria;Estudiante;
77956;CC;andres;Estudiante;
79570;CC;violeta;Estudiante;
79027;CC;Sofia ;Estudiante;
72601;CC;sabastian;Estudiante;
79945;CC;angelica;Profesor;
77204;CC;santiago;Profesor;
78881;CC;Catherine;Estudiante;
74156;CC;Catherine;Egresado;
80288;TI;Claudia;Egresado;
74591;CC;Silvana;Estudiante;
72858;CC;jorge;Profesor;
74471;CC;Maria;Estudiante;
75218;CC;Aura;Estudiante;
76084;CC;juan;Estudiante;
80991;CC;gabriel;Egresado;
77656;CC;jose;Estudiante;
76058;CC;victoria;Estudiante;
80327;CC;andrei;Profesor;
73268;CC;victoria;Estudiante;
79663;CC;andrea ;Estudiante;
78050;CC;Maria;Estudiante;
76318;CC;jaime;Estudiante;
76922;CC;violeta;PersonaEvento;
74899;CC;Silvana;Estudiante;
72310;CC;Valentina;Estudiante;
80257;CC;Cristina;Estudiante;
73029;CC;Maria;Estudiante;
72383;CC;pedro;Egresado;
80839;CC;lucho;Egresado;
74807;CC;santiago;Estudiante;
74015;CC;sabastian;Estudiante;
81625;CC;daniel;Profesor;
72926;CC;Catherine;Estudiante;
75395;CC;juan;Estudiante;
79612;CC;jorge;Estudiante;
79840;CC;sabastian;Profesor;
72573;CC;angelica;Estudiante;
79496;CC;vittorio;Egresado;
80945;CC;jose;Egresado;
81414;CC;andrei;Estudiante;
75654;CC;violeta;Estudiante;
75946;CC;maurizio;Estudiante;
75380;CC;angelica;Estudiante;
76828;CC;Maicol;Estudiante;
76920;CC;Sofia ;Profesor;
74264;CC;victoria;Estudiante;
81834;CC;mariana;Profesor;
76345;CC;vittorio;Profesor;
72960;CC;Sofia ;Estudiante;
74930;CC;vittorio;Estudiante;
78830;CC;jorge;Profesor;
79400;TI;pablo;Egresado;
72488;CC;Maria;Estudiante;
81610;CC;Hannah;Estudiante;
80631;CC;valeria;Estudiante;
78804;CC;Claudia;Estudiante;
75189;CC;Hannah;Profesor;
72434;CC;andrea ;Estudiante;
78404;CC;Maria;Estudiante;
73160;CC;Silvana;Estudiante;
81436;CC;jose;Profesor;
75168;CC;juan;Estudiante;
72795;CC;daniel;Estudiante;
77774;CC;Julian;Egresado;
75505;CC;lucho;Egresado;
74918;CC;angelica;Estudiante;
73165;CC;pablo;Estudiante;
76278;CC;sabastian;Estudiante;
77797;CC;jorge;Estudiante;
78432;CC;Sofia ;Egresado;
80331;CC;jaime;Estudiante;
74943;TI;mariana;Estudiante;
79992;CC;vicky;Estudiante;
78702;CC;Aura;Estudiante;
75981;CC;andres;Estudiante;
77360;CC;mariana;Estudiante;
81447;CC;andres;Profesor;
75556;CC;vicky;Estudiante;
74956;CC;victoria;Estudiante;
79593;CC;juan;Profesor;
80127;CC;Hannah;Estudiante;
73261;CC;juan;Estudiante;
73716;CC;daniel;Estudiante;
73439;CC;mathias;Estudiante;
80008;CC;Maria;Estudiante;
81527;CC;Catherine;Egresado;
73951;CC;Sofia ;Estudiante;
77252;CC;andrea ;Egresado;
73571;CC;daniel;Estudiante;
81641;TI;jose;Estudiante;
77319;CC;Maicol;Estudiante;
74337;CC;mariana;Profesor;
76031;CC;Aura;Profesor;
74660;CC;Catherine;Estudiante;
77058;CC;andrea ;Profesor;
80332;CC;mariana;Estudiante;
73975;CC;daniel;Estudiante;
73657;CC;nicolas;Estudiante;
78709;CC;Cristina;Estudiante;
80279;CC;jorge;Estudiante;
74939;CC;sabastian;Profesor;
75438;CC;andres;Estudiante;
81857;CC;Silvana;Egresado;
74454;CC;pablo;Estudiante;
76696;CC;Hannah;Egresado;
77762;CC;lucho;Estudiante;
78594;CC;andrei;Estudiante;
75846;CC;pablo;Estudiante;
79350;CC;violeta;Estudiante;
72779;CC;vicky;Estudiante;
81134;CC;pablo;Estudiante;
76066;CC;violeta;Estudiante;
73441;CC;jaime;Profesor;
72470;CC;pablo;Estudiante;
80443;CC;Claudia;Estudiante;
75247;CC;jorge;Egresado;
75200;CC;andres;Estudiante;
73484;CC;andrea ;Estudiante;
81222;CC;mathias;Estudiante;
77106;CC;Sofia ;Estudiante;
81667;CC;Maria;Estudiante;
74825;CC;maurizio;Estudiante;
75839;CC;pedro;Estudiante;
77478;CC;Claudia;Profesor;
76064;CC;mathias;Egresado;
72747;CC;Hannah;Egresado;
74393;CC;Silvana;Estudiante;
73915;CC;Maria;Estudiante;
75952;CC;nicolas;Estudiante;
74396;CC;angelica;Estudiante;
76594;CC;jose;Profesor;
74222;CC;jose;Estudiante;
77320;CC;jorge;Egresado;
76718;CC;Juliana;Estudiante;
75918;CC;vittorio;Egresado;
75466;CC;daniel;Estudiante;
76281;CC;angelica;Estudiante;
81045;CC;Catherine;Profesor;
81647;CC;maurizio;PersonaEvento;
78587;CC;valeria;Profesor;
81329;CC;mathias;Estudiante;
79489;CC;andrea ;Estudiante;
72773;CC;juan;Estudiante;
81089;CC;Cristina;Estudiante;
82092;CC;andrea ;Estudiante;
80772;CC;jorge;Estudiante;
74872;CC;Nelly ;Estudiante;
80994;CC;vittorio;Estudiante;
74480;CC;Catherine;Estudiante;
76670;CC;mariana;Estudiante;
79722;CC;Catherine;Estudiante;
73684;CC;Julian;Egresado;
75094;CC;Maria;Estudiante;
80175;CC;Valentina;Estudiante;
78852;CC;camila ;Estudiante;
80563;CC;Nelly ;PersonaEvento;
78207;CC;victoria;Estudiante;
79222;CC;Claudia;Egresado;
75987;CC;pablo;Egresado;
77903;CC;camila ;Estudiante;
80209;CC;nicolas;Egresado;
79508;CC;Cristina;Profesor;
79680;CC;maurizio;Estudiante;
73694;CC;Silvana;Estudiante;
77938;CC;pedro;Egresado;
77244;TI;Silvana;Profesor;
80866;CC;Claudia;Estudiante;
73775;CC;mathias;Egresado;
77370;CC;jaime;Estudiante;
72861;CC;Julian;Estudiante;
77020;CC;Maicol;Estudiante;
76964;CC;andrea ;Estudiante;
77802;CC;gabriel;Profesor;
72441;CC;santiago;Estudiante;
74487;CC;gabriel;Estudiante;
80833;CC;juan;Estudiante;
78521;CC;jaime;Estudiante;
75786;CC;camila ;Estudiante;
73043;CC;juan;Estudiante;
76873;CC;Sofia ;Estudiante;
78164;CC;sabastian;Profesor;
73414;CC;nicolas;Estudiante;
77507;CC;mariana;Estudiante;
75128;CC;Maria;Estudiante;
75197;CC;Valentina;Estudiante;
78971;CC;santiago;Estudiante;
79070;CC;valeria;Egresado;
75337;CC;camila ;Estudiante;
78799;CC;jose;Estudiante;
73194;CC;pablo;Estudiante;
75180;CC;Silvana;Profesor;
74676;CC;Aura;Estudiante;
78301;CC;andrei;Estudiante;
76685;CC;Silvana;Estudiante;
76115;CC;camila ;Estudiante;
79510;CC;lucho;Profesor;
73933;CC;andrei;PersonaEvento;
72989;CC;andrei;Egresado;
73606;CC;jose;Egresado;
72502;CC;andres;Profesor;
80582;CC;violeta;Estudiante;
72633;CC;Maicol;Egresado;
75879;CC;andres;Profesor;
80011;CC;Maicol;Profesor;
81150;CC;Maicol;Estudiante;
81437;CC;mathias;Profesor;
73954;TI;Valentina;Estudiante;
76198;CC;juan;Estudiante;
79189;CC;gabriel;Estudiante;
76437;CC;jose;Egresado;
79976;CC;pablo;Estudiante;
73710;CC;gabriel;Estudiante;
77243;CC;andrei;Estudiante;
78586;CC;lucho;Profesor;
77618;CC;jose;Egresado;
77864;CC;violeta;Egresado;
73174;CC;valeria;Estudiante;
76494;CC;juan;Estudiante;
82058;CC;victoria;PersonaEvento;
74266;CC;Silvana;Estudiante;
78321;CC;mariana;Estudiante;
82024;CC;Silvana;Egresado;
72707;CC;sabastian;Estudiante;
74330;CC;maurizio;Estudiante;
75855;CC;sabastian;Estudiante;
79791;CC;Catherine;Egresado;
74761;CC;Cristina;Estudiante;
76846;CC;gabriel;Egresado;
74867;CC;Aura;Estudiante;
81062;CC;Aura;Estudiante;
73790;CC;Maria;Profesor;
73382;CC;andres;Estudiante;
74683;CC;mariana;Estudiante;
74695;CC;maurizio;Estudiante;
80480;CC;Silvana;Estudiante;
76500;CC;andrei;Profesor;
72744;CC;mathias;Estudiante;
80762;CC;sabastian;Estudiante;
76832;CC;jorge;Estudiante;
75148;CC;Claudia;Estudiante;
72293;CC;juan;Profesor;
73654;CC;Juliana;Estudiante;
78903;CC;Maicol;Estudiante;
75371;CC;valeria;Profesor;
72550;CC;pablo;Estudiante;
79735;CC;maurizio;Estudiante;
80783;CC;andres;Profesor;
73715;CC;lucho;Egresado;
76527;CC;angelica;Profesor;
74092;CC;andrei;Estudiante;
79772;CC;violeta;Estudiante;
73912;CC;Julian;Estudiante;
81057;CC;Claudia;Estudiante;
80040;CC;sabastian;Estudiante;
72819;CC;Cristina;Egresado;
79206;CC;Juliana;Estudiante;
79911;CC;andres;Estudiante;
74698;TI;maurizio;Estudiante;
74440;CC;angelica;Estudiante;
81694;TI;Silvana;Egresado;
78499;CC;Nelly ;Estudiante;
79523;CC;Nelly ;Estudiante;
74750;CC;Sofia ;Estudiante;
81219;CC;Sofia ;Profesor;
75506;CC;andrei;Estudiante;
81451;CC;vittorio;Profesor;
75683;CC;Cristina;Egresado;
78415;CC;Hannah;Estudiante;
81935;CC;gabriel;Egresado;
74474;CC;juan;Estudiante;
78016;CC;vicky;Estudiante;
77045;CC;nicolas;Estudiante;
81579;CC;Catherine;Profesor;
80692;CC;andrea ;Estudiante;
75996;CC;violeta;Egresado;
80759;CC;vittorio;Estudiante;
76959;CC;andrea ;Estudiante;
72757;CC;andres;Profesor;
73365;CC;Silvana;Estudiante;
77170;CC;jaime;Estudiante;
78556;CC;lucho;Egresado;
74191;CC;Maicol;Estudiante;
81230;CC;Valentina;Egresado;
79256;CC;Claudia;Estudiante;
82008;CC;Valentina;Estudiante;
78532;CC;Nelly ;Profesor;
78172;CC;santiago;Estudiante;
78520;CC;Cristina;Estudiante;
76563;CC;pablo;Estudiante;
77474;CC;Cristina;Egresado;
80969;CC;victoria;Estudiante;
79785;CC;jorge;Estudiante;
76715;CC;juan;Egresado;
79476;CC;andres;Egresado;
73513;CC;daniel;Egresado;
72323;CC;Maria;Profesor;
82017;TI;vittorio;Estudiante;
80444;CC;lucho;Estudiante;
77935;CC;mariana;Egresado;
74760;CC;juan;Estudiante;
75109;TI;gabriel;Estudiante;
77716;CC;violeta;Estudiante;
78568;CC;Claudia;Profesor;
78591;CC;mariana;Egresado;
78315;CC;victoria;Estudiante;
75544;CC;Maria;Estudiante;
73215;CC;sabastian;Estudiante;
80184;CC;Silvana;Estudiante;
73028;CC;vicky;Estudiante;
77037;CC;andrea ;Egresado;
73537;CC;Maicol;Estudiante;
74607;CC;Catherine;Estudiante;
79731;CC;andrea ;Profesor;
77212;CC;maurizio;Estudiante;
72467;CC;violeta;Estudiante;
75663;CC;pablo;Egresado;
72371;CC;mariana;Estudiante;
73534;CC;Maria;Egresado;
74652;CC;jorge;Estudiante;
72680;CC;mathias;Profesor;
81530;CC;mariana;Estudiante;
77003;CC;sabastian;Estudiante;
74231;CC;Cristina;Egresado;
72295;CC;jorge;Estudiante;
76801;CC;Aura;Profesor;
78629;CC;Cristina;Egresado;
77333;TI;Maria;Estudiante;
74557;CC;andrei;Profesor;
74505;CC;santiago;Profesor;
80887;CC;Juliana;Estudiante;
80433;CC;violeta;Egresado;
81273;CC;Maicol;Estudiante;
75961;CC;pablo;Estudiante;
78867;CC;andres;Estudiante;
74134;CC;vittorio;Estudiante;
77081;CC;daniel;Estudiante;
75876;CC;mathias;Egresado;
77779;CC;Claudia;Egresado;
81533;CC;andrea ;Egresado;
74635;CC;Hannah;Estudiante;
80591;CC;juan;Estudiante;
80982;CC;Nelly ;Estudiante;
77766;CC;victoria;Estudiante;
80487;CC;jaime;Profesor;
75527;CC;Aura;Profesor;
80776;CC;santiago;Estudiante;
74773;CC;pedro;Estudiante;
75585;CC;Valentina;Profesor;
73510;CC;Juliana;Estudiante;
76338;CC;maurizio;Estudiante;
77861;CC;mathias;Profesor;
75308;CC;santiago;Estudiante;
73995;CC;pablo;Profesor;
77022;CC;maurizio;Estudiante;
78853;CC;gabriel;Estudiante;
75906;CC;valeria;Estudiante;
72928;CC;Valentina;Estudiante;
79453;CC;jaime;Estudiante;
79436;CC;Cristina;Estudiante;
75688;CC;vicky;Estudiante;
81483;CC;maurizio;Estudiante;
76102;CC;juan;Egresado;
74248;CC;valeria;Estudiante;
81808;CC;Valentina;Estudiante;
75392;CC;Valentina;Estudiante;
74968;CC;jaime;Profesor;
80899;CC;Maicol;Egresado;
75107;CC;Gustavo;Estudiante;
72847;CC;santiago;Estudiante;
73593;CC;Catherine;Estudiante;
75403;CC;jorge;Estudiante;
80794;CC;Valentina;Egresado;
73682;CC;juan;Egresado;
75637;CC;violeta;Estudiante;
80801;CC;Juliana;Estudiante;
74124;CC;andrei;Estudiante;
76884;CC;Claudia;Profesor;
73166;CC;pablo;Estudiante;
73463;CC;andrei;Estudiante;
79988;CC;Nelly ;Estudiante;
77677;CC;santiago;Estudiante;
75757;CC;Julian;Egresado;
81102;CC;daniel;Estudiante;
78031;CC;mathias;Profesor;
72176;CC;andres;Estudiante;
77375;CC;vicky;Estudiante;
74401;CC;daniel;Estudiante;
81501;CC;Juliana;Estudiante;
73158;CC;valeria;Estudiante;
72768;CC;jorge;Estudiante;
78547;CC;santiago;Estudiante;
76123;CC;vicky;Estudiante;
75362;CC;angelica;Profesor;
72194;CC;Nelly ;Estudiante;
75265;CC;Julian;Estudiante;
73239;CC;vittorio;Egresado;
81299;CC;andres;Egresado;
74290;CC;jaime;Estudiante;
78260;CC;pablo;Estudiante;
79238;CC;Silvana;Estudiante;
79511;CC;violeta;Estudiante;
76354;CC;Claudia;Profesor;
81730;CC;andres;Egresado;
74326;CC;juan;Estudiante;
74108;CC;Aura;Estudiante;
75368;CC;gabriel;Estudiante;
74097;CC;Maria;Estudiante;
72497;CC;Maria;Estudiante;
75008;CC;Maria;Egresado;
80652;CC;daniel;Egresado;
81842;CC;Silvana;Egresado;
78549;CC;juan;Estudiante;
77322;CC;Silvana;Estudiante;
74102;CC;Valentina;Estudiante;
72484;CC;jorge;Estudiante;
78351;CC;sabastian;Estudiante;
76532;CC;Catherine;Profesor;
79816;CC;Hannah;Estudiante;
72327;CC;maurizio;Profesor;
78779;CC;Nelly ;Estudiante;
73428;CC;jorge;Egresado;
76093;CC;jaime;Estudiante;
79662;CC;jorge;Estudiante;
81923;CC;mariana;Estudiante;
78215;CC;nicolas;PersonaEvento;
79241;CC;valeria;Estudiante;
77310;CC;jaime;Egresado;
72714;CC;Hannah;Egresado;
76201;CC;Julian;Egresado;
80544;CC;Silvana;Egresado;
72580;CC;mathias;Egresado;
77403;CC;gabriel;Estudiante;
78780;CC;victoria;Profesor;
77835;CC;sabastian;Estudiante;
81319;TI;jose;Profesor;
74333;CC;jaime;Estudiante;
78036;CC;maurizio;Estudiante;
80485;CC;juan;Estudiante;
74993;CC;Catherine;Estudiante;
81270;CC;lucho;Estudiante;
78017;CC;andrei;Egresado;
80054;CC;Claudia;Estudiante;
81940;CC;Claudia;Egresado;
73065;CC;jose;Estudiante;
74447;CC;pedro;Estudiante;
80192;CC;lucho;Estudiante;
77388;CC;andrea ;Estudiante;
79676;CC;sabastian;Estudiante;
78609;CC;santiago;Estudiante;
78592;CC;Maria;Estudiante;
75754;CC;Maria;Estudiante;
78364;CC;Valentina;Profesor;
74190;CC;gabriel;Estudiante;
79636;CC;pedro;Estudiante;
76851;CC;angelica;Estudiante;
73678;CC;vicky;Estudiante;
78461;CC;pablo;Estudiante;
76370;CC;maurizio;Egresado;
73053;CC;Claudia;Profesor;
76919;CC;valeria;Egresado;
81415;CC;nicolas;Estudiante;
76778;CC;jorge;Profesor;
76848;CC;Maria;Egresado;
77690;CC;vittorio;Estudiante;
75587;CC;jose;Egresado;
72370;CC;Hannah;Estudiante;
78751;CC;angelica;Estudiante;
76137;CC;Hannah;Estudiante;
77953;CC;Valentina;Profesor;
76738;CC;Catherine;Estudiante;
79246;CC;Maicol;Profesor;
81782;CC;valeria;Profesor;
80293;CC;jose;Egresado;
74520;TI;Sofia ;Estudiante;
74394;CC;andres;Profesor;
74398;CC;jaime;Estudiante;
79191;CC;camila ;Egresado;
77307;CC;Silvana;Profesor;
78044;CC;Juliana;Egresado;
79267;CC;jaime;Estudiante;
81539;CC;violeta;Profesor;
78337;CC;Maicol;Estudiante;
73128;CC;pablo;Egresado;
77429;CC;Maicol;Estudiante;
75049;CC;nicolas;Estudiante;
75211;CC;angelica;Estudiante;
79263;CC;lucho;Egresado;
81846;CC;santiago;Estudiante;
75774;CC;juan;Estudiante;
76871;CC;santiago;Estudiante;
72563;CC;vicky;Profesor;
73797;CC;jaime;Estudiante;
74084;CC;mathias;Egresado;
81182;CC;Maria;Egresado;
80586;CC;gabriel;Profesor;
79390;CC;andrei;Estudiante;
72984;CC;santiago;Egresado;
74639;CC;Cristina;Profesor;
76005;CC;valeria;Estudiante;
79894;CC;Cristina;Egresado;
72623;CC;Cristina;Estudiante;
76974;CC;vittorio;Estudiante;
75713;CC;Maria;Estudiante;
72137;CC;violeta;Estudiante;
81187;CC;jorge;Estudiante;
81567;CC;Nelly ;Estudiante;
75602;CC;gabriel;Profesor;
80518;CC;mathias;Estudiante;
80516;CC;vicky;Egresado;
79008;CC;Julian;Estudiante;
77143;CC;Maria;Estudiante;
76304;CC;vicky;Estudiante;
76217;CC;angelica;Estudiante;
73549;CC;maurizio;Estudiante;
81883;CC;Hannah;Profesor;
75058;CC;Maria;PersonaEvento;
76369;CC;andres;Estudiante;
79541;CC;valeria;Estudiante;
82069;CC;Aura;Estudiante;
77189;CC;sabastian;Estudiante;
78977;CC;lucho;Estudiante;
75529;CC;violeta;Estudiante;
79852;CC;juan;Estudiante;
76270;CC;jose;Estudiante;
72677;CC;Maicol;Estudiante;
75723;CC;camila ;Egresado;
81577;CC;valeria;Profesor;
77182;CC;Nelly ;Estudiante;
80562;CC;Aura;Estudiante;
79619;CC;Julian;Estudiante;
75320;CC;jaime;Egresado;
74112;CC;jorge;Estudiante;
75796;CC;pablo;Estudiante;
80602;CC;lucho;Profesor;
75595;CC;Claudia;Estudiante;
72728;CC;Maria;Profesor;
81003;CC;andrei;Estudiante;
76280;CC;mariana;Estudiante;
74528;CC;Catherine;Profesor;
76707;CC;vicky;Estudiante;
76017;CC;jaime;Estudiante;
78588;CC;Maicol;Estudiante;
80599;CC;andres;Estudiante;
80703;CC;nicolas;Estudiante;
72187;CC;lucho;Estudiante;
77408;CC;Claudia;Estudiante;
77470;CC;Juliana;Estudiante;
80252;CC;Cristina;Estudiante;
73274;CC;Aura;Egresado;
75837;CC;Maria;Estudiante;
78920;CC;violeta;Profesor;
76308;CC;santiago;Estudiante;
77915;CC;sabastian;Estudiante;
78973;CC;Julian;Estudiante;
74901;CC;andrei;Estudiante;
78000;CC;vittorio;Estudiante;
81776;CC;lucho;Estudiante;
74253;CC;santiago;Profesor;
75384;CC;Nelly ;Estudiante;
73840;CC;jaime;Profesor;
80896;CC;santiago;Estudiante;
79861;CC;Aura;Estudiante;
75118;CC;Catherine;Estudiante;
76557;CC;pablo;Egresado;
78468;CC;camila ;Estudiante;
74146;CC;Cristina;Estudiante;
75779;CC;mathias;Estudiante;
75333;CC;pablo;Estudiante;
80822;CC;Julian;Estudiante;
77979;CC;Maria;Egresado;
75150;CC;Aura;Profesor;
72483;CC;andrei;Estudiante;
75494;CC;Catherine;Profesor;
76382;CC;gabriel;Estudiante;
79012;CC;Hannah;Egresado;
73706;CC;gabriel;Estudiante;
78444;CC;maurizio;Profesor;
73650;CC;Hannah;Estudiante;
77791;CC;angelica;Egresado;
82046;CC;jorge;Estudiante;
73076;CC;Maria;Egresado;
77591;CC;andres;Estudiante;
81094;CC;andrei;Profesor;
77534;CC;Maria;Estudiante;
79724;CC;Nelly ;Profesor;
77572;CC;Hannah;PersonaEvento;
75281;CC;vittorio;Estudiante;
82040;CC;Claudia;Estudiante;
79284;CC;Cristina;Estudiante;
72326;CC;Nelly ;Profesor;
80963;CC;Nelly ;Egresado;
79408;CC;vicky;Profesor;
79526;CC;Cristina;Profesor;
72679;CC;daniel;Egresado;
81383;CC;jorge;Estudiante;
73796;CC;vicky;Estudiante;
74824;TI;jose;Estudiante;
79288;CC;mathias;Estudiante;
79664;CC;Maicol;Estudiante;
72587;CC;maurizio;Egresado;
76888;CC;Maria;Egresado;
78370;CC;angelica;Egresado;
74762;CC;angelica;Estudiante;
80394;CC;Hannah;Estudiante;
81609;CC;camila ;Estudiante;
72646;CC;nicolas;Estudiante;
73756;CC;mathias;Egresado;
81628;CC;Nelly ;Estudiante;
75016;CC;andrea ;Egresado;
79783;CC;Juliana;Estudiante;
73486;CC;jose;Profesor;
80049;CC;Cristina;Profesor;
80098;CC;andres;Egresado;
78931;CC;angelica;Estudiante;
77841;CC;Nelly ;Profesor;
72333;CC;violeta;Estudiante;
80460;CC;pablo;Estudiante;
81696;CC;gabriel;Estudiante;
78291;CC;gabriel;Estudiante;
75141;CC;maurizio;Estudiante;
76898;CC;jorge;Egresado;
74963;CC;Catherine;Egresado;
75053;CC;vicky;Estudiante;
75021;CC;Cristina;Estudiante;
72208;CC;victoria;Estudiante;
75061;CC;Maria;Profesor;
78225;CC;mariana;Estudiante;
76407;CC;sabastian;Estudiante;
79107;CC;victoria;Estudiante;
76273;CC;nicolas;Estudiante;
74789;TI;angelica;Estudiante;
76812;CC;pablo;Estudiante;
81955;CC;maurizio;Estudiante;
75214;CC;victoria;Egresado;
80524;CC;sabastian;Estudiante;
77984;CC;vicky;Egresado;
82067;CC;daniel;Profesor;
79286;CC;Claudia;Estudiante;
79547;CC;jose;Profesor;
74525;CC;pedro;Estudiante;
77071;CC;Juliana;Estudiante;
78663;CC;Claudia;Estudiante;
77499;CC;juan;Estudiante;
78045;CC;Maicol;Profesor;
76329;CC;jorge;Estudiante;
74835;CC;gabriel;Estudiante;
80309;CC;jorge;Profesor;
79737;CC;nicolas;Estudiante;
75369;CC;andrei;Egresado;
77829;CC;victoria;Estudiante;
74468;CC;violeta;Estudiante;
73621;CC;Silvana;Estudiante;
78732;CC;Maicol;Egresado;
73035;CC;andrei;Egresado;
75662;CC;victoria;Estudiante;
75901;CC;andres;Estudiante;
81905;CC;santiago;Estudiante;
80275;CC;Maicol;Estudiante;
81267;CC;Sofia ;Profesor;
74177;CC;Cristina;Estudiante;
81849;CC;valeria;Estudiante;
77783;CC;lucho;Profesor;
78533;CC;lucho;Estudiante;
78263;CC;Cristina;Profesor;
81973;TI;Sofia ;Estudiante;
76035;CC;victoria;Profesor;
74651;CC;Hannah;Estudiante;
76497;CC;lucho;Estudiante;
77437;CC;jorge;Estudiante;
74558;CC;santiago;Profesor;
76107;CC;Aura;PersonaEvento;
81217;CC;Nelly ;Estudiante;
80724;CC;juan;Egresado;
76432;CC;Sofia ;Egresado;
74730;CC;andres;Estudiante;
73605;CC;jose;Estudiante;
75203;CC;maurizio;Estudiante;
73659;CC;victoria;Estudiante;
78177;CC;nicolas;Estudiante;
72672;CC;Maicol;Estudiante;
76036;CC;Silvana;Profesor;
72392;CC;juan;Estudiante;
74453;CC;Nelly ;Estudiante;
81432;CC;Juliana;Estudiante;
78386;CC;violeta;Estudiante;
78100;CC;nicolas;Egresado;
78531;CC;nicolas;Estudiante;
79225;CC;gabriel;Egresado;
73794;CC;Claudia;Profesor;
72890;CC;Maria;Estudiante;
72398;CC;valeria;Estudiante;
80051;CC;andrea ;Estudiante;
72783;CC;mathias;Estudiante;
80534;CC;Julian;Egresado;
73551;CC;gabriel;Profesor;
80860;CC;gabriel;Estudiante;
75321;CC;vicky;Egresado;
76259;CC;vittorio;Estudiante;
76433;CC;Aura;Egresado;
76675;CC;Silvana;Estudiante;
79906;CC;Valentina;Estudiante;
76116;CC;santiago;Profesor;
72604;CC;daniel;Egresado;
72545;CC;sabastian;Profesor;
73696;CC;gabriel;Estudiante;
72608;CC;Maria;Profesor;
73318;CC;Hannah;Estudiante;
80105;CC;juan;Profesor;
79042;CC;Cristina;Estudiante;
73243;CC;vicky;Estudiante;
77103;CC;gabriel;Estudiante;
73891;CC;pablo;Estudiante;
80418;CC;jorge;Profesor;
74715;CC;andres;Profesor;
79693;CC;violeta;Estudiante;
81766;CC;maurizio;Estudiante;
78919;CC;jose;Estudiante;
76524;CC;valeria;Estudiante;
75101;CC;camila ;Egresado;
76208;CC;Nelly ;Estudiante;
77958;CC;victoria;Estudiante;
82064;CC;andrei;Estudiante;
73757;CC;Sofia ;Estudiante;
76486;CC;Claudia;Egresado;
74491;CC;Juliana;Estudiante;
73970;CC;Juliana;Estudiante;
82066;CC;Julian;Estudiante;
81031;CC;Juliana;Estudiante;
75492;CC;santiago;Egresado;
77981;CC;Nelly ;Estudiante;
77855;CC;Juliana;Estudiante;
